zip,year,PC1,PC2,PC3,PC4,PC5
90001,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90002,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90003,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90004,2023,1.2521516375265391,-0.5706623342538062,0.2618359596985123,-0.4931306753440747,0.4503836383827309
90005,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90006,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90007,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90008,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90009,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90010,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90011,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90012,2023,1.2521516375265391,-0.5706623342538062,0.2618359596985123,-0.4931306753440747,0.4503836383827309
90013,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90014,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90015,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90016,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90017,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90018,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90019,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90020,2023,1.2521516375265391,-0.5706623342538062,0.2618359596985123,-0.4931306753440747,0.4503836383827309
90021,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90022,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.0575754202019794,0.7725559746620212
90023,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90024,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90025,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90026,2023,1.2521516375265391,-0.5706623342538062,0.2618359596985123,-0.4931306753440747,0.4503836383827309
90027,2023,1.2521516375265391,-0.5706623342538062,0.2618359596985123,-0.4931306753440747,0.4503836383827309
90028,2023,1.2521516375265391,-0.5706623342538062,0.2618359596985123,-0.4931306753440747,0.4503836383827309
90029,2023,1.2521516375265391,-0.5706623342538062,0.2618359596985123,-0.4931306753440747,0.4503836383827309
90030,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90031,2023,1.2521516375265391,-0.5706623342538062,0.2618359596985123,-0.4931306753440747,0.4503836383827309
90032,2023,1.2521516375265391,-0.5706623342538062,0.2618359596985123,-0.4931306753440747,0.4503836383827309
90033,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90034,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90035,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90036,2023,1.2521516375265391,-0.5706623342538062,0.2618359596985123,-0.4931306753440747,0.4503836383827309
90037,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90038,2023,1.2521516375265391,-0.5706623342538062,0.2618359596985123,-0.4931306753440747,0.4503836383827309
90039,2023,1.2521516375265391,-0.5706623342538062,0.2618359596985123,-0.4931306753440747,0.4503836383827309
90040,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.0575754202019794,0.7725559746620212
90041,2023,1.2521516375265391,-0.5706623342538062,0.2618359596985123,-0.4931306753440747,0.4503836383827309
90042,2023,1.2521516375265391,-0.5706623342538062,0.2618359596985123,-0.4931306753440747,0.4503836383827309
90043,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90044,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90045,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90046,2023,1.0386118175612733,0.4793722658807312,0.7539615279588683,-0.5228185475683323,0.5469544520301578
90047,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90048,2023,1.2521516375265391,-0.5706623342538062,0.2618359596985123,-0.4931306753440747,0.4503836383827309
90049,2023,0.3630551301954825,-0.3386838175527666,1.9545554603365551,0.8809293044439951,0.9571588426879992
90050,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90051,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90052,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90053,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90054,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90055,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90056,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90057,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90058,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90059,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90060,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90061,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90062,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90063,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90064,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90065,2023,1.2521516375265391,-0.5706623342538062,0.2618359596985123,-0.4931306753440747,0.4503836383827309
90066,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90067,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90068,2023,0.8229485125218774,2.415091312798719,1.924957913985146,-0.4548000057648648,0.5161668985733154
90069,2023,1.2521516375265391,-0.5706623342538062,0.2618359596985123,-0.4931306753440747,0.4503836383827309
90070,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90071,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90072,2023,0.592120537402132,-1.3681341446691715,1.432427370843537,0.8817260985875872,0.8404704810029521
90073,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.0575754202019794,0.7725559746620212
